class,same_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,logged_in,dst_host_srv_serror_rate,dst_host_serror_rate,serror_rate,srv_serror_rate,count,dst_host_count,dst_host_srv_rerror_rate,rerror_rate,dst_host_rerror_rate,srv_rerror_rate,dst_host_diff_srv_rate,diff_srv_rate
normal,1.0,0.8745098039215686,0.82,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.30196078431372547,0.0,0.0,0.1,0.0,0.03,0.0
anomaly,0.0,0.00392156862745098,0.0,0.0,1.0,1.0,1.0,1.0,0.39215686274509803,1.0,0.0,0.0,0.0,0.0,0.07,0.06
normal,1.0,0.19215686274509802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,1.0,1.0,1.0,1.0,0.0,0.0
anomaly,0.05,0.047058823529411764,0.05,0.0,1.0,1.0,1.0,1.0,0.49411764705882355,1.0,0.0,0.0,0.0,0.0,0.07,0.06
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01568627450980392,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,1.0,0.4549019607843137,1.0,1.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.4549019607843137,0.04,0.0,0.04,0.17,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.01,0.01,0.08,0.05,0.021568627450980392,1.0,0.02,0.0,0.02,0.0,0.0,0.0
normal,1.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.74,0.0
anomaly,0.18,0.06274509803921569,0.06,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,1.0,1.0,1.0,1.0,1.0,0.08,0.08
anomaly,0.06,0.054901960784313725,0.05,0.0,0.0,0.0,0.0,0.0,0.44313725490196076,1.0,1.0,1.0,1.0,1.0,0.09,0.06
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07254901960784313,0.596078431372549,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9549019607843137,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.054901960784313725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,1.0,1.0,1.0,1.0,0.0,0.0
normal,1.0,0.5372549019607843,0.81,0.0,0.0,0.0,0.0,0.0,0.5490196078431373,0.6666666666666666,0.0,0.0,0.0,0.0,0.01,0.01
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.8117647058823529,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011764705882352941,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.03,0.03137254901960784,0.03,0.0,0.0,0.0,0.0,0.0,0.4549019607843137,1.0,1.0,1.0,1.0,1.0,0.07,0.07
normal,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764,0.98,1.0,1.0,1.0,0.0,0.0
normal,1.0,0.6196078431372549,0.59,1.0,0.0,0.0,0.0,0.0,0.0,0.6862745098039216,0.0,0.0,0.0,0.0,0.02,0.0
normal,1.0,0.996078431372549,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,1.0,0.0,0.0,0.0,0.0,0.01,0.0
normal,1.0,0.4980392156862745,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03137254901960784,0.99,1.0,1.0,1.0,0.0,0.0
anomaly,1.0,0.5215686274509804,0.52,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,0.0
normal,1.0,0.38431372549019605,0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.06274509803921569,0.0,0.0,0.0,0.0,0.25,0.0
anomaly,1.0,0.01568627450980392,1.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.01568627450980392,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.16078431372549018,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.12,0.0
normal,1.0,0.6627450980392157,0.68,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.04,0.0
normal,1.0,0.9686274509803922,0.97,0.0,0.0,0.0,0.0,0.0,0.26862745098039215,1.0,0.0,0.0,0.0,0.0,0.01,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.16078431372549018,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.0,0.00392156862745098,0.0,0.0,1.0,1.0,1.0,1.0,0.4568627450980392,1.0,0.0,0.0,0.0,0.0,0.08,0.07
anomaly,0.5,0.01568627450980392,0.02,0.0,1.0,1.0,1.0,1.0,0.013725490196078431,1.0,0.0,0.0,0.0,0.0,0.07,0.38
anomaly,0.08,0.08235294117647059,0.08,0.0,1.0,1.0,1.0,1.0,0.5098039215686274,1.0,0.0,0.0,0.0,0.0,0.05,0.05
anomaly,1.0,0.00392156862745098,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
anomaly,0.01,0.00392156862745098,0.0,0.0,1.0,1.0,1.0,1.0,0.45098039215686275,1.0,0.0,0.0,0.0,0.0,0.08,0.06
anomaly,0.08,0.0392156862745098,0.04,0.0,1.0,1.0,1.0,1.0,0.27254901960784317,1.0,0.0,0.0,0.0,0.0,0.07,0.06
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.01568627450980392,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.1,0.050980392156862744,0.05,0.0,1.0,1.0,1.0,1.0,0.34705882352941175,1.0,0.0,0.0,0.0,0.0,0.08,0.07
anomaly,1.0,0.00392156862745098,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.6078431372549019,1.0,1.0,0.23,1.0,0.14,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.021568627450980392,0.7411764705882353,0.01,0.0,0.02,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.21,0.043137254901960784,0.04,0.0,1.0,1.0,1.0,1.0,0.1450980392156863,1.0,0.0,0.0,0.0,0.0,0.06,0.07
anomaly,0.04,0.07058823529411765,0.07,0.0,1.0,1.0,1.0,1.0,0.5313725490196078,1.0,0.0,0.0,0.0,0.0,0.07,0.06
anomaly,0.06,0.050980392156862744,0.05,0.0,1.0,1.0,1.0,1.0,0.44509803921568625,1.0,0.0,0.0,0.0,0.0,0.05,0.05
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07254901960784313,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.02,0.023529411764705882,0.02,0.0,1.0,1.0,1.0,1.0,0.44313725490196076,1.0,0.0,0.0,0.0,0.0,0.08,0.06
anomaly,0.01,0.00784313725490196,0.01,0.0,1.0,1.0,1.0,1.0,0.403921568627451,1.0,0.0,0.0,0.0,0.0,0.05,0.05
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.19215686274509802,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.06,0.00392156862745098,0.0,0.0,0.0,0.0,0.06,0.0,0.029411764705882353,1.0,0.0,0.0,0.0,0.0,0.05,0.69
anomaly,0.04,0.03529411764705882,0.5,0.0,1.0,0.89,1.0,1.0,0.4176470588235294,0.07058823529411765,0.0,0.0,0.0,0.0,0.17,0.05
normal,1.0,0.00392156862745098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.08,0.043137254901960784,0.04,0.0,1.0,1.0,1.0,1.0,0.2627450980392157,1.0,0.0,0.0,0.0,0.0,0.06,0.04
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.025490196078431372,0.30196078431372547,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00784313725490196,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.10588235294117647,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764,0.79,1.0,1.0,1.0,0.0,0.0
anomaly,0.03,0.09411764705882353,0.09,0.0,0.0,0.0,0.0,0.0,0.5313725490196078,1.0,1.0,1.0,1.0,1.0,0.07,0.06
anomaly,1.0,0.043137254901960784,1.0,1.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.043137254901960784,0.45,0.0,0.45,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01568627450980392,0.27058823529411763,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.07,0.06274509803921569,0.06,0.0,1.0,1.0,1.0,1.0,0.45294117647058824,1.0,0.0,0.0,0.0,0.0,0.08,0.06
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.48627450980392156,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.9215686274509803,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.02,0.00784313725490196,0.01,0.0,0.0,0.0,0.0,0.0,0.19803921568627453,1.0,1.0,1.0,1.0,1.0,0.06,0.07
normal,0.33,0.4235294117647059,0.96,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.44313725490196076,0.0,0.0,0.0,0.0,0.02,0.67
normal,0.04,0.03137254901960784,0.03,1.0,0.0,0.0,0.0,0.0,0.043137254901960784,1.0,0.0,0.0,0.0,0.0,0.01,0.09
anomaly,0.02,0.01568627450980392,0.02,0.0,1.0,1.0,1.0,1.0,0.4666666666666667,1.0,0.0,0.0,0.0,0.0,0.09,0.07
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.058823529411764705,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.1568627450980392,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.9411764705882353,0.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,0.0
normal,1.0,0.6588235294117647,1.0,0.0,0.0,0.0,0.0,0.0,0.32745098039215687,0.6588235294117647,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,1.0,0.00784313725490196,0.01,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,1.0,1.0,1.0,1.0,1.0,0.51,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.023529411764705882,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,1.0,0.7647058823529411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.0,0.0784313725490196,0.08,0.0,1.0,1.0,1.0,1.0,0.5431372549019607,1.0,0.0,0.0,0.0,0.0,0.07,0.06
normal,1.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.66,0.0
normal,1.0,0.16470588235294117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.08,0.07450980392156863,0.07,0.0,0.0,0.0,0.0,0.0,0.4588235294117647,1.0,1.0,1.0,1.0,1.0,0.06,0.06
normal,1.0,0.6745098039215687,0.67,0.0,0.0,0.0,0.0,0.0,0.15294117647058825,1.0,0.0,0.0,0.0,0.0,0.01,0.0
anomaly,0.05,0.0196078431372549,0.02,0.0,1.0,1.0,1.0,1.0,0.1803921568627451,1.0,0.0,0.0,0.0,0.0,0.06,0.08
normal,0.14,0.8980392156862745,0.9,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,1.0,0.0,0.0,0.0,0.0,0.01,0.29
anomaly,0.1,0.054901960784313725,0.05,0.0,0.0,0.0,0.0,0.0,0.27058823529411763,1.0,1.0,1.0,1.0,1.0,0.07,0.06
normal,1.0,0.8823529411764706,0.91,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.9647058823529412,0.0,0.0,0.02,0.0,0.01,0.0
normal,1.0,0.21176470588235294,0.61,1.0,0.0,0.02,0.0,0.0,0.0,0.2588235294117647,0.0,0.0,0.08,0.0,0.09,0.0
normal,1.0,0.396078431372549,0.4,1.0,0.0,0.0,0.0,0.0,0.025490196078431372,1.0,0.0,0.0,0.02,0.0,0.02,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011764705882352941,1.0,0.01,0.0,0.01,0.0,0.0,0.0
anomaly,0.1,0.03137254901960784,0.03,0.0,1.0,1.0,1.0,1.0,0.28431372549019607,1.0,0.0,0.0,0.0,0.0,0.06,0.05
anomaly,1.0,0.8196078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.8705882352941177,0.8196078431372549,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.08,0.06274509803921569,0.07,0.0,1.0,0.94,1.0,1.0,0.3803921568627451,0.9176470588235294,0.0,0.0,0.0,0.0,0.07,0.06
anomaly,1.0,0.6039215686274509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.52,0.2823529411764706,0.28,0.0,1.0,1.0,1.0,1.0,0.050980392156862744,1.0,0.0,0.0,0.0,0.0,0.02,0.07
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011764705882352941,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.14509803921568626,0.17,1.0,0.03,0.0,0.0,0.0,0.0,0.8784313725490196,0.05,0.0,0.01,0.0,0.03,0.0
normal,1.0,0.24313725490196078,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.4745098039215686,0.0,0.0,0.0,0.0,0.04,0.0
anomaly,1.0,0.3764705882352941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.24,0.09803921568627451,0.1,0.0,1.0,1.0,1.0,1.0,0.2019607843137255,1.0,0.0,0.0,0.0,0.0,0.05,0.06
normal,1.0,0.8588235294117647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23137254901960785,1.0,1.0,1.0,1.0,0.0,0.0
anomaly,0.11,0.047058823529411764,0.05,0.0,1.0,1.0,1.0,1.0,0.22156862745098038,1.0,0.0,0.0,0.0,0.0,0.04,0.05
anomaly,0.02,0.0196078431372549,0.02,0.0,1.0,1.0,1.0,1.0,0.4725490196078431,1.0,0.0,0.0,0.0,0.0,0.08,0.07
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.12156862745098039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784313725490196,1.0,1.0,1.0,1.0,0.0,0.0
anomaly,0.08,0.10588235294117647,0.11,0.0,1.0,1.0,1.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.06,0.07
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01764705882352941,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.1,0.06666666666666667,0.07,0.0,1.0,1.0,1.0,1.0,0.23137254901960785,1.0,0.0,0.0,0.0,0.0,0.06,0.06
anomaly,0.04,0.03137254901960784,0.03,0.0,0.0,0.0,0.0,0.0,0.41568627450980394,1.0,1.0,1.0,1.0,1.0,0.07,0.07
normal,1.0,0.3411764705882353,0.49,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.13725490196078433,0.0,0.0,0.0,0.0,0.09,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.03137254901960784,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.01,0.01,0.0,0.0,0.01568627450980392,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.02,0.01568627450980392,0.02,0.0,1.0,1.0,1.0,1.0,0.3588235294117647,1.0,0.0,0.0,0.0,0.0,0.07,0.07
anomaly,1.0,0.23529411764705882,0.6,0.0,0.97,0.98,1.0,1.0,0.03333333333333333,0.39215686274509803,0.0,0.0,0.0,0.0,0.02,0.0
normal,1.0,1.0,1.0,1.0,0.01,0.01,0.5,0.33,0.00196078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.07,0.0784313725490196,0.08,0.0,0.0,0.0,0.0,0.0,0.5274509803921569,1.0,1.0,1.0,1.0,1.0,0.08,0.06
anomaly,0.04,0.0196078431372549,0.02,0.0,1.0,1.0,1.0,1.0,0.21764705882352942,1.0,0.0,0.0,0.0,0.0,0.07,0.06
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00980392156862745,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.0,0.011764705882352941,0.01,0.0,1.0,1.0,1.0,1.0,0.4117647058823529,1.0,0.0,0.0,0.0,0.0,0.08,0.07
normal,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.4588235294117647,0.46,0.0,0.01,0.0,0.0,0.0,0.00196078431372549,1.0,0.0,0.0,0.0,0.0,0.01,0.0
anomaly,0.13,0.054901960784313725,0.05,0.0,1.0,1.0,1.0,1.0,0.20784313725490197,1.0,0.0,0.0,0.0,0.0,0.07,0.08
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,1.0,0.29411764705882354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.01,0.011764705882352941,0.01,0.0,1.0,1.0,1.0,1.0,0.5352941176470588,1.0,0.0,0.0,0.0,0.0,0.07,0.06
anomaly,0.09,0.07058823529411765,0.07,0.0,1.0,1.0,1.0,1.0,0.40588235294117647,1.0,0.0,0.0,0.0,0.0,0.07,0.06
anomaly,0.01,0.00392156862745098,0.0,0.0,1.0,1.0,1.0,1.0,0.21176470588235294,1.0,0.0,0.0,0.0,0.0,0.05,0.06
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.7686274509803921,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,1.0,0.00392156862745098,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.10980392156862745,1.0,1.0,0.96,1.0,1.0,0.0
normal,0.33,0.06666666666666667,0.07,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,1.0,0.0,0.0,0.0,0.0,0.01,1.0
normal,1.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.5137254901960784,0.52,1.0,0.2,1.0,0.0,0.0
anomaly,0.23,0.09411764705882353,0.09,0.0,1.0,1.0,1.0,1.0,0.20588235294117646,1.0,0.0,0.0,0.0,0.0,0.06,0.06
normal,1.0,0.43529411764705883,1.0,1.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.043137254901960784,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.09,0.07058823529411765,0.07,0.0,1.0,1.0,1.0,1.0,0.3941176470588235,1.0,0.0,0.0,0.0,0.0,0.06,0.06
normal,1.0,0.07058823529411765,0.07,0.0,0.0,0.78,0.0,0.0,0.00196078431372549,1.0,0.0,0.0,0.0,0.0,0.01,0.0
normal,1.0,1.0,1.0,0.0,0.0,0.07,0.5,0.33,0.00196078431372549,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.19215686274509802,0.19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02,0.0
anomaly,0.06,0.054901960784313725,0.05,0.0,0.0,0.0,0.0,0.0,0.4411764705882353,1.0,1.0,1.0,1.0,1.0,0.07,0.07
anomaly,1.0,0.5137254901960784,0.44,0.0,0.37,0.98,1.0,1.0,0.01568627450980392,0.43529411764705883,0.0,0.0,0.0,0.0,0.02,0.0
anomaly,0.17,0.09803921568627451,0.1,0.0,1.0,1.0,1.0,1.0,0.2901960784313726,1.0,0.0,0.0,0.0,0.0,0.06,0.05
normal,1.0,0.054901960784313725,1.0,1.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.07450980392156863,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013725490196078431,0.8941176470588235,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5058823529411764,1.0,0.0,0.0,0.0,0.0,0.0,0.01
normal,1.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.52,0.0
anomaly,0.05,0.07058823529411765,0.07,0.0,1.0,1.0,1.0,1.0,0.31176470588235294,1.0,0.0,0.0,0.0,0.0,0.07,0.06
normal,1.0,1.0,1.0,1.0,0.0,0.01,1.0,0.04,0.0,0.7019607843137254,0.0,0.0,0.01,0.0,0.0,0.0
anomaly,0.16,0.09019607843137255,0.09,0.0,1.0,1.0,1.0,1.0,0.28627450980392155,1.0,0.0,0.0,0.0,0.0,0.05,0.04
anomaly,0.12,0.06274509803921569,0.06,0.0,1.0,1.0,1.0,1.0,0.26862745098039215,1.0,0.0,0.0,0.0,0.0,0.06,0.05
anomaly,0.01,0.00392156862745098,0.0,0.0,1.0,0.5,0.66,1.0,0.3764705882352941,1.0,0.0,0.34,0.26,0.0,0.31,0.41
normal,1.0,0.9450980392156862,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.8117647058823529,0.0,0.0,0.0,0.0,0.01,0.0
anomaly,0.05,0.023529411764705882,0.02,0.0,1.0,1.0,1.0,1.0,0.24705882352941178,1.0,0.0,0.0,0.0,0.0,0.06,0.06
normal,0.99,0.9254901960784314,0.93,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,1.0,0.0,0.0,0.0,0.0,0.01,0.03
normal,1.0,0.996078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.1450980392156863,1.0,0.0,0.0,0.0,0.0,0.01,0.0
anomaly,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00392156862745098,1.0,0.02,0.0,0.02,0.25,0.0,0.0
anomaly,0.06,0.07450980392156863,0.07,0.0,1.0,1.0,1.0,1.0,0.5784313725490196,1.0,0.0,0.0,0.0,0.0,0.06,0.05
anomaly,1.0,0.23529411764705882,0.24,0.0,0.0,0.01,0.0,0.0,0.11568627450980393,1.0,0.0,0.0,0.52,0.0,0.64,0.0
anomaly,0.05,0.050980392156862744,0.05,0.0,1.0,1.0,1.0,1.0,0.5254901960784314,1.0,0.0,0.0,0.0,0.0,0.05,0.05
anomaly,0.05,0.047058823529411764,0.05,0.0,1.0,1.0,1.0,1.0,0.5019607843137255,1.0,0.0,0.0,0.0,0.0,0.07,0.06
anomaly,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10392156862745097,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.43,0.2549019607843137,0.25,0.0,1.0,1.0,1.0,1.0,0.043137254901960784,1.0,0.0,0.0,0.0,0.0,0.02,0.17
anomaly,0.03,0.01568627450980392,0.02,0.0,0.0,0.0,0.0,0.0,0.23921568627450981,1.0,1.0,1.0,1.0,1.0,0.08,0.07
anomaly,0.17,0.07450980392156863,0.07,0.0,0.0,0.0,0.0,0.0,0.21764705882352942,1.0,1.0,1.0,1.0,1.0,0.06,0.07
anomaly,0.22,0.09411764705882353,0.09,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,1.0,0.0,0.0,0.58,0.0,0.68,0.28
anomaly,0.5,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,1.0,1.0,1.0,0.97,1.0,0.98,1.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.023529411764705882,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.25,0.2,0.0058823529411764705,1.0,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.06,0.027450980392156862,0.03,0.0,1.0,1.0,1.0,1.0,0.23921568627450981,1.0,0.0,0.0,0.0,0.0,0.05,0.06
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07450980392156864,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.07058823529411765,0.11,1.0,0.11,0.02,1.0,1.0,0.0,0.6705882352941176,0.0,0.0,0.08,0.0,0.04,0.0
anomaly,0.07,0.0196078431372549,0.02,0.0,1.0,1.0,1.0,1.0,0.12941176470588237,1.0,0.0,0.0,0.0,0.0,0.05,0.06
anomaly,1.0,0.00784313725490196,0.01,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,1.0,1.0,1.0,1.0,1.0,0.73,0.0
anomaly,0.08,0.08627450980392157,0.09,0.0,1.0,1.0,1.0,1.0,0.5568627450980392,1.0,0.0,0.0,0.0,0.0,0.05,0.05
normal,1.0,0.9450980392156862,0.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.027450980392156862,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.043137254901960784,0.04,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0
anomaly,0.12,0.0784313725490196,0.08,0.0,1.0,1.0,1.0,1.0,0.23137254901960785,1.0,0.0,0.0,0.0,0.0,0.07,0.08
normal,1.0,0.9098039215686274,1.0,1.0,0.0,0.0,0.0,0.0,0.01568627450980392,0.09019607843137255,0.62,0.0,0.57,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.025490196078431372,1.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
anomaly,0.03,0.023529411764705882,0.02,0.0,1.0,1.0,1.0,1.0,0.37254901960784315,1.0,0.0,0.0,0.0,0.0,0.07,0.06
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.043137254901960784,0.5372549019607843,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.0,0.996078431372549,1.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,1.0,0.0,0.0,0.0,0.0,0.01,0.0
normal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.047058823529411764,1.0,0.0,0.0,0.0,0.0,0.0,0.0
