class,same_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,logged_in,dst_host_srv_serror_rate,dst_host_serror_rate,serror_rate,srv_serror_rate,count,dst_host_count,dst_host_srv_rerror_rate,rerror_rate,dst_host_rerror_rate,srv_rerror_rate,dst_host_diff_srv_rate,diff_srv_rate
1,1.0,2,0.01,0,0.0,0.0,0.0,0.0,2,255,1.0,1.0,0.84,1.0,0.42,0.0
1,1.0,59,0.23,0,1.0,1.0,1.0,1.0,1,255,0.0,0.0,0.0,0.0,0.04,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,31,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,2,0.01,0,0.0,0.0,0.0,0.0,2,255,0.0,0.0,0.0,0.0,0.85,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.08,9,0.04,0,0.0,0.0,0.0,0.0,118,255,1.0,1.0,1.0,1.0,0.07,0.06
0,1.0,3,1.0,0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,2,0.01,0,1.0,1.0,1.0,1.0,274,255,0.0,0.0,0.0,0.0,0.06,0.06
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,8,226,0.0,0.0,0.0,0.0,0.0,0.0
1,0.01,1,0.0,0,0.0,0.01,0.0,0.0,70,240,1.0,1.0,0.5,1.0,0.16,0.54
1,0.13,19,0.07,0,1.0,1.0,1.0,1.0,143,255,0.0,0.0,0.0,0.0,0.05,0.05
0,1.0,43,0.93,0,0.0,0.0,0.0,0.0,1,46,0.0,0.0,0.0,0.0,0.07,0.0
1,1.0,6,0.02,0,0.0,0.59,0.0,0.0,5,255,0.0,0.0,0.01,0.0,0.08,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,4,25,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,3,55,0.0,0.0,0.0,0.0,0.0,0.0
1,0.01,1,0.0,0,0.0,0.0,0.0,0.0,194,255,1.0,1.0,1.0,1.0,0.07,0.08
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,28,160,0.0,0.0,0.01,0.0,0.0,0.0
1,0.25,55,0.22,0,1.0,1.0,1.0,1.0,76,255,0.0,0.0,0.0,0.0,0.04,0.05
0,1.0,171,1.0,0,0.01,0.01,0.5,0.4,2,121,0.01,0.0,0.0,0.0,0.0,0.0
1,0.18,7,0.03,0,1.0,1.0,1.0,1.0,33,255,0.0,0.0,0.0,0.0,0.08,0.15
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,3,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,130,0.51,1,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.02,0.0
1,0.01,1,0.0,0,1.0,1.0,1.0,1.0,118,255,0.0,0.0,0.0,0.0,0.07,0.07
0,1.0,95,0.09,1,0.0,0.05,0.0,0.0,2,22,0.0,0.0,0.0,0.0,0.14,0.0
1,0.05,13,0.05,0,1.0,1.0,1.0,1.0,284,255,0.0,0.0,0.0,0.0,0.07,0.06
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,17,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,2,0.01,0,1.0,1.0,0.99,1.0,99,255,0.0,0.0,0.0,0.0,0.06,0.09
0,1.0,241,0.96,1,0.0,0.0,0.0,0.0,1,150,0.0,0.0,0.0,0.0,0.01,0.0
0,1.0,88,0.78,1,0.0,0.0,0.0,0.0,1,9,0.0,0.0,0.0,0.0,0.33,0.0
0,1.0,254,1.0,0,0.0,0.0,0.0,0.0,50,255,0.0,0.0,0.0,0.0,0.01,0.0
1,1.0,1,0.01,0,1.0,0.89,1.0,1.0,1,72,0.0,0.0,0.0,0.0,0.86,0.0
0,0.98,191,0.75,0,0.0,0.0,0.0,0.0,66,255,0.0,0.0,0.0,0.0,0.02,0.03
0,1.0,20,0.08,0,0.0,0.86,0.0,0.0,14,255,0.0,0.0,0.0,0.0,0.07,0.0
1,1.0,99,1.0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,0,0.0,0.0,0.0,0.0,9,255,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1,0.06,0,1.0,0.56,1.0,1.0,1,18,0.0,0.0,0.0,0.0,0.72,0.0
0,1.0,231,1.0,1,0.0,0.0,0.0,0.0,3,46,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07,18,0.07,0,1.0,1.0,1.0,1.0,271,255,0.0,0.0,0.0,0.0,0.05,0.04
1,0.02,4,0.02,0,1.0,1.0,1.0,1.0,258,255,0.0,0.0,0.0,0.0,0.07,0.07
0,1.0,135,0.65,1,0.0,0.0,0.0,0.0,1,208,0.0,0.0,0.0,0.0,0.02,0.0
0,1.0,209,1.0,0,0.0,0.0,0.0,0.0,12,25,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,65,0.25,0,0.0,0.0,0.0,0.0,65,255,0.0,0.0,0.0,0.0,0.02,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,9,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.08,9,0.04,0,1.0,1.0,1.0,1.0,110,255,0.0,0.0,0.0,0.0,0.07,0.06
1,0.02,4,0.02,0,1.0,1.0,1.0,1.0,254,255,0.0,0.0,0.0,0.0,0.07,0.07
0,1.0,251,0.98,0,0.0,0.0,0.0,0.0,250,255,0.0,0.0,0.0,0.0,0.01,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,2,12,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,42,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,7,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,6,0.02,0,0.0,0.0,0.0,0.0,269,255,1.0,1.0,1.0,1.0,0.08,0.06
0,1.0,10,0.26,1,0.0,0.0,0.0,0.0,1,39,0.5,0.0,0.13,0.0,0.05,0.0
1,0.03,3,0.01,0,0.0,0.0,0.0,0.0,97,255,1.0,1.0,1.0,1.0,0.07,0.07
1,0.03,7,0.03,0,1.0,1.0,1.0,1.0,272,255,0.0,0.0,0.0,0.0,0.07,0.06
1,0.02,5,0.02,0,0.0,0.0,0.0,0.0,210,255,1.0,1.0,1.0,1.0,0.07,0.07
1,0.03,7,0.03,0,1.0,1.0,1.0,1.0,239,255,0.0,0.0,0.0,0.0,0.08,0.07
1,0.08,11,0.04,0,1.0,1.0,1.0,1.0,116,255,0.0,0.0,0.0,0.0,0.07,0.06
1,0.09,13,0.05,0,0.0,0.0,0.0,0.0,138,255,1.0,1.0,1.0,1.0,0.08,0.07
0,1.0,255,1.0,0,0.0,0.0,0.0,0.0,96,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,4,0.02,0,1.0,0.94,1.0,1.0,193,232,0.0,0.0,0.0,0.0,0.07,0.06
1,0.0,1,0.0,0,0.0,0.12,0.11,0.0,511,255,1.0,0.89,0.88,1.0,1.0,1.0
0,1.0,255,1.0,1,0.02,0.0,0.0,0.0,1,32,0.03,0.0,0.16,0.0,0.0,0.0
1,0.03,7,0.03,0,1.0,1.0,1.0,1.0,277,255,0.0,0.0,0.0,0.0,0.07,0.05
1,1.0,2,0.2,0,0.0,0.0,0.0,0.0,1,5,1.0,1.0,0.8,1.0,1.0,0.0
0,1.0,71,0.29,1,0.0,0.0,0.0,0.0,1,249,0.0,0.0,0.0,0.0,0.03,0.0
1,0.33,42,0.16,0,1.0,1.0,1.0,1.0,6,255,0.0,0.0,0.0,0.0,0.04,0.33
1,0.07,13,0.05,0,1.0,1.0,1.0,1.0,225,255,0.0,0.0,0.0,0.0,0.07,0.06
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,0,0.0,0.0,0.0,0.0,402,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.17,3,0.01,0,1.0,1.0,1.0,1.0,118,255,0.0,0.0,0.0,0.0,0.07,0.05
0,1.0,111,0.26,1,0.0,0.0,0.0,0.0,1,141,0.0,0.0,0.0,0.0,0.04,0.0
1,0.09,22,0.11,0,1.0,0.99,1.0,1.0,246,204,0.0,0.0,0.0,0.0,0.06,0.04
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,23,135,0.0,0.0,0.0,0.0,0.0,0.0
1,0.32,62,0.24,0,1.0,1.0,1.0,1.0,22,255,0.0,0.0,0.0,0.0,0.02,0.14
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,8,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.01,1,0.0,0,0.0,0.0,0.0,0.0,130,255,1.0,1.0,1.0,1.0,0.07,0.07
0,1.0,236,0.93,0,0.0,0.0,0.0,0.0,2,255,0.0,0.0,0.0,0.0,0.01,0.0
0,1.0,230,0.9,0,0.0,0.0,0.0,0.0,139,255,0.0,0.0,0.0,0.0,0.01,0.0
0,1.0,255,1.0,0,0.0,0.0,0.0,0.0,119,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.03,8,0.03,0,1.0,1.0,1.0,1.0,274,255,0.0,0.0,0.0,0.0,0.09,0.07
1,0.12,7,0.03,0,1.0,1.0,1.0,1.0,60,255,0.0,0.0,0.0,0.0,0.06,0.07
1,0.33,7,0.03,0,1.0,1.0,1.0,1.0,21,255,0.0,0.0,0.0,0.0,0.06,0.19
1,1.0,86,1.0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.84,0.0
1,0.09,1,0.0,0,0.0,0.03,0.0,0.0,11,255,0.0,0.0,0.63,0.0,0.73,0.82
1,0.07,18,0.07,0,0.0,0.0,0.0,0.0,242,255,1.0,1.0,1.0,1.0,0.07,0.07
1,0.18,20,0.18,0,1.0,1.0,1.0,1.0,110,112,0.0,0.0,0.0,0.0,0.07,0.06
1,0.15,16,0.06,0,0.0,0.0,0.0,0.0,105,255,1.0,1.0,1.0,1.0,0.07,0.06
0,1.0,155,0.63,1,0.0,0.0,0.0,0.0,1,73,0.0,0.0,0.0,0.0,0.04,0.0
1,1.0,176,1.0,0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0
1,0.14,4,0.02,0,1.0,1.0,1.0,1.0,119,255,0.0,0.0,0.0,0.0,0.07,0.06
1,0.03,9,0.04,0,1.0,1.0,1.0,1.0,288,255,0.0,0.0,0.0,0.0,0.05,0.05
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,11,12,0.96,0.0,0.08,0.0,0.0,0.0
0,1.0,75,0.29,0,0.0,0.0,0.0,0.0,2,194,0.0,0.0,0.0,0.0,0.03,0.0
1,0.14,19,0.07,0,0.0,0.0,0.0,0.0,135,255,1.0,1.0,1.0,1.0,0.06,0.07
1,0.13,19,0.07,0,1.0,1.0,1.0,1.0,143,255,0.0,0.0,0.0,0.0,0.05,0.04
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,11,53,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,19,1.0,1,0.0,0.0,0.0,0.0,4,19,0.42,0.25,0.42,0.25,0.0,0.0
1,0.03,9,0.04,0,0.0,0.0,0.0,0.0,274,255,1.0,1.0,1.0,1.0,0.07,0.06
1,0.06,13,0.1,0,1.0,1.0,1.0,1.0,129,136,0.0,0.0,0.0,0.0,0.11,0.06
1,0.07,8,0.03,0,1.0,1.0,1.0,1.0,114,255,0.0,0.0,0.0,0.0,0.07,0.07
1,0.16,17,0.07,0,1.0,1.0,1.0,1.0,69,255,0.0,0.0,0.0,0.0,0.07,0.07
1,0.01,1,0.0,0,1.0,1.0,1.0,1.0,123,255,0.0,0.0,0.0,0.0,0.07,0.07
0,1.0,28,0.76,1,0.0,0.0,0.0,0.0,1,37,0.0,0.0,0.0,0.0,0.08,0.0
1,0.0,1,0.0,1,0.0,0.08,0.06,0.0,507,255,0.0,0.93,0.91,0.0,1.0,1.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,18,26,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,237,0.93,1,0.0,0.0,0.0,0.0,3,255,0.0,0.0,0.0,0.0,0.01,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.33,1,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,0,0.0,0.0,0.0,0.0,113,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,17,255,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,32,1.0,0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,3,0.38,1,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.25,0.0
1,0.5,1,0.0,0,1.0,0.08,1.0,1.0,2,255,0.0,0.0,0.92,0.0,1.0,1.0
1,0.06,9,0.04,0,1.0,1.0,1.0,1.0,153,255,0.0,0.0,0.0,0.0,0.07,0.07
0,1.0,255,1.0,0,0.0,0.0,0.0,0.0,1,82,0.71,1.0,0.65,1.0,0.0,0.0
0,1.0,192,0.99,0,0.0,0.0,0.0,0.0,1,194,0.0,0.0,0.0,0.0,0.01,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,6,114,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,45,0.39,1,0.0,0.0,0.0,0.0,1,116,0.0,0.0,0.0,0.0,0.03,0.0
1,1.0,70,0.27,1,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.02,0.0
1,0.1,23,0.09,0,1.0,1.0,1.0,1.0,226,255,0.0,0.0,0.0,0.0,0.05,0.05
1,0.06,12,0.05,0,1.0,1.0,1.0,1.0,203,255,0.0,0.0,0.0,0.0,0.07,0.06
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,16,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.85,0.0
0,1.0,6,0.01,0,0.0,0.0,0.0,0.0,1,96,0.0,0.0,0.02,0.0,0.06,0.0
0,1.0,255,1.0,0,0.0,0.0,0.0,0.0,1,2,0.79,1.0,1.0,1.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,26,138,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07,19,0.07,0,1.0,1.0,1.0,1.0,266,255,0.0,0.0,0.0,0.0,0.08,0.06
0,1.0,230,1.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,254,1.0,1,0.0,0.0,0.0,0.0,1,64,0.01,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.05,4,35,0.01,0.0,0.03,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,5,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,122,0.5,0,0.0,0.0,0.0,0.0,18,246,0.0,0.0,0.0,0.0,0.02,0.0
1,0.25,4,0.03,0,0.0,0.01,0.0,0.0,8,152,0.0,0.0,0.0,0.0,0.06,0.62
1,1.0,112,1.0,0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,70,1.0,1,0.01,0.0,0.0,0.0,4,41,0.07,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,161,0.0,0.0,0.0,0.0,0.0,0.0
1,0.17,23,0.09,0,1.0,1.0,1.0,1.0,135,255,0.0,0.0,0.0,0.0,0.05,0.04
0,1.0,4,0.02,0,0.0,0.0,0.0,0.0,4,184,0.0,0.0,0.0,0.0,0.04,0.0
1,0.12,15,0.31,0,0.0,0.0,0.0,0.0,124,49,1.0,1.0,1.0,1.0,0.12,0.07
1,0.04,4,0.02,0,0.0,0.0,0.0,0.0,103,255,1.0,1.0,1.0,1.0,0.07,0.06
1,0.0,1,0.0,0,0.0,0.07,0.18,0.0,511,255,1.0,0.82,0.93,1.0,1.0,1.0
0,1.0,253,1.0,1,0.0,0.0,0.0,0.0,3,21,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,8,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,15,0.06,0,1.0,1.0,1.0,1.0,288,255,0.0,0.0,0.0,0.0,0.07,0.06
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,4,109,0.02,0.0,0.01,0.0,0.0,0.0
0,1.0,21,0.62,1,0.05,0.03,0.0,0.0,1,34,0.05,0.0,0.03,0.0,0.09,0.0
1,0.0,1,0.0,0,0.0,0.1,0.06,0.0,470,255,1.0,0.93,0.9,1.0,1.0,1.0
0,1.0,255,1.0,1,0.0,0.01,0.0,0.0,6,72,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.01,0.05,0.05,20,119,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,2,0.01,0,0.0,0.0,0.0,0.0,2,255,0.0,0.0,0.0,0.0,0.67,0.0
1,0.08,17,0.07,0,1.0,1.0,1.0,1.0,231,255,0.0,0.0,0.0,0.0,0.07,0.06
0,1.0,12,0.05,0,0.0,0.0,0.0,0.0,1,40,0.0,0.0,0.0,0.0,0.1,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,10,70,0.0,0.0,0.0,0.0,0.0,0.0
0,0.67,4,0.02,0,0.0,0.0,0.0,0.0,3,255,0.0,0.0,0.0,0.0,0.62,0.67
1,0.25,58,0.23,0,1.0,1.0,1.0,1.0,67,255,0.0,0.0,0.0,0.0,0.03,0.06
1,0.5,1,0.0,0,0.0,0.26,0.0,0.0,2,255,1.0,1.0,0.27,1.0,0.33,1.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,6,37,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1,0.0,0,1.0,0.09,0.06,1.0,368,255,0.0,0.92,0.91,0.0,1.0,1.0
1,0.03,5,0.02,0,1.0,1.0,1.0,1.0,152,255,0.0,0.0,0.0,0.0,0.05,0.06
0,1.0,97,0.5,1,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,1.0,0.0
1,0.08,17,0.07,0,1.0,1.0,1.0,1.0,221,255,0.0,0.0,0.0,0.0,0.07,0.07
1,1.0,71,0.28,1,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.02,0.0
1,0.18,19,0.07,0,1.0,1.0,1.0,1.0,107,255,0.0,0.0,0.0,0.0,0.06,0.06
1,0.17,17,0.11,0,1.0,1.0,1.0,1.0,100,155,0.0,0.0,0.0,0.0,0.06,0.06
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,54,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.75,72,1.0,1,0.0,0.0,0.0,0.0,4,72,0.04,0.25,0.04,0.33,0.0,0.5
1,1.0,2,1.0,1,0.0,0.0,0.0,0.0,2,2,0.5,0.5,0.5,0.5,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,2,16,0.0,0.0,0.0,0.0,0.0,0.0
1,0.19,6,0.02,0,1.0,1.0,1.0,1.0,106,255,0.0,0.0,0.0,0.0,0.08,0.06
0,1.0,50,0.98,1,0.0,0.0,0.0,0.0,1,51,0.0,0.0,0.0,0.0,0.04,0.0
0,1.0,187,0.72,1,0.01,0.01,0.0,0.0,1,161,0.0,0.0,0.0,0.0,0.03,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,8,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,21,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,85,0.5,1,0.0,0.0,0.0,0.0,3,118,0.0,0.0,0.0,0.0,0.04,0.0
1,1.0,163,1.0,0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0
1,0.09,19,0.07,0,1.0,1.0,1.0,1.0,201,255,0.0,0.0,0.0,0.0,0.09,0.06
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,252,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,16,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.01,0.12,0.12,8,126,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,219,1.0,0,0.0,0.0,0.0,0.0,1,22,1.0,1.0,1.0,1.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,10,1.0,1,0.0,0.0,0.0,0.0,4,10,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,248,0.97,0,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.01,0.0
1,1.0,2,0.01,0,0.0,0.0,0.0,0.0,231,255,0.0,0.0,0.0,0.0,0.26,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,0,0.0,0.0,0.0,0.0,1,39,1.0,1.0,1.0,1.0,0.0,0.0
0,1.0,240,0.94,1,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.01,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,14,43,0.03,0.0,0.09,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,40,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07,20,0.08,0,1.0,1.0,1.0,1.0,300,255,0.0,0.0,0.0,0.0,0.07,0.06
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,158,0.62,0,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.01,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,5,17,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,215,1.0,1,0.0,0.0,0.0,0.0,2,36,0.0,0.0,0.0,0.0,0.0,0.0
1,0.13,6,0.02,0,1.0,1.0,1.0,1.0,143,255,0.0,0.0,0.0,0.0,0.06,0.05
1,0.19,22,0.09,0,1.0,1.0,1.0,1.0,116,255,0.0,0.0,0.0,0.0,0.05,0.06
0,1.0,7,0.03,0,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.02,0.0
1,0.06,15,0.06,0,1.0,1.0,1.0,1.0,264,255,0.0,0.0,0.0,0.0,0.05,0.05
1,0.01,3,0.01,0,0.0,0.0,0.0,0.0,254,255,1.0,1.0,1.0,1.0,0.09,0.06
0,0.99,212,0.84,0,0.0,0.0,0.0,0.0,117,253,0.0,0.0,0.0,0.0,0.02,0.02
1,0.15,19,0.07,0,1.0,1.0,1.0,1.0,127,255,0.0,0.0,0.0,0.0,0.05,0.05
1,1.0,166,1.0,1,0.0,0.0,0.0,0.0,5,166,0.05,0.0,0.05,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,10,109,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1,0.0,0,0.0,0.05,0.07,0.0,511,255,1.0,0.92,0.95,1.0,0.91,0.96
1,0.07,10,0.04,0,1.0,1.0,1.0,1.0,151,255,0.0,0.0,0.0,0.0,0.05,0.05
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,1,98,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,0,0.0,0.0,0.0,0.0,1,2,0.86,1.0,1.0,1.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,4,255,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,45,0.25,0,0.0,0.0,0.0,0.0,2,177,0.0,0.0,0.05,0.0,0.03,0.0
1,0.0,1,0.0,0,0.0,0.11,0.09,0.0,391,255,1.0,0.91,0.89,1.0,1.0,1.0
0,1.0,255,1.0,1,0.01,0.0,0.0,0.0,6,6,0.01,0.0,0.0,0.0,0.0,0.0
1,1.0,228,1.0,0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5,54,0.28,0,0.94,1.0,1.0,1.0,22,182,0.0,0.0,0.0,0.0,0.02,0.09
0,1.0,91,1.0,0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,3,132,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,93,0.36,0,0.0,0.0,0.0,0.0,93,255,0.0,0.0,0.0,0.0,0.02,0.0
1,0.04,4,0.02,0,0.0,0.09,0.96,0.0,104,255,0.0,0.0,0.9,0.0,0.99,0.07
1,0.08,18,0.07,0,1.0,1.0,1.0,1.0,232,255,0.0,0.0,0.0,0.0,0.06,0.05
0,1.0,85,0.35,1,0.02,0.01,0.0,0.0,3,228,0.0,0.0,0.0,0.0,0.09,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,42,43,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,77,1.0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,200,1.0,0,0.0,0.0,0.0,0.0,1,11,1.0,1.0,1.0,1.0,0.0,0.0
0,0.23,26,0.1,0,0.0,0.0,0.0,0.0,22,255,0.0,0.0,0.0,0.0,0.01,0.09
0,1.0,5,0.02,1,0.0,0.01,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.06,0.0
1,0.08,12,0.05,0,1.0,1.0,1.0,1.0,122,255,0.0,0.0,0.0,0.0,0.06,0.06
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,0,0.01,0.07,0.5,0.25,2,28,0.0,0.0,0.0,0.0,0.0,0.0
1,0.09,13,0.05,0,1.0,1.0,1.0,1.0,142,255,0.0,0.0,0.0,0.0,0.07,0.06
0,0.33,3,0.01,0,0.0,0.0,0.0,0.0,3,255,0.0,0.0,0.0,0.0,0.01,1.0
0,1.0,78,1.0,0,0.0,0.0,0.0,0.0,1,78,0.0,0.0,0.0,0.0,0.0,0.0
1,0.1,2,0.01,0,1.0,1.0,1.0,1.0,198,255,0.0,0.0,0.0,0.0,0.07,0.06
0,1.0,255,1.0,1,0.01,0.0,0.0,0.0,4,208,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,255,1.0,1,0.0,0.0,0.0,0.0,28,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0.15,14,0.05,0,1.0,1.0,1.0,1.0,124,255,0.0,0.0,0.0,0.0,0.08,0.06
0,0.33,1,0.01,0,0.0,0.0,0.0,0.0,3,111,0.0,0.0,0.0,0.0,0.69,0.67
0,1.0,154,0.6,1,0.0,0.0,0.0,0.0,1,255,0.0,0.0,0.0,0.0,0.01,0.0
1,1.0,141,1.0,0,0.0,0.0,0.0,0.0,486,141,0.0,0.0,0.0,0.0,0.0,0.0
